order_item_id,order_id,product_id,quantity,unit_price,discount_rate,final_price,total_price,product_category,product_brand
8087,ORDER_102727,PROD_00322,2,1036.79,0.0,1036.79,2073.58,Beauty,"Booth, Burns and Ward"
8088,ORDER_116978,PROD_00542,1,357.42,0.0,357.42,357.42,Beauty,Mclean-Knight
8089,ORDER_108048,PROD_00553,1,529.66,0.0,529.66,529.66,Books,Snyder LLC
8090,ORDER_113475,PROD_00243,1,96.18,0.18,78.87,78.87,Sports,Kim Group
8091,ORDER_100561,PROD_00949,1,565.27,0.0,565.27,565.27,Beauty,"Myers, Stewart and Lucas"
8092,ORDER_INVALID,PROD_00636,1,158.24,0.0,158.24,158.24,Electronics,Ray LLC
8093,ORDER_108119,PROD_00048,1,805.04,0.0,805.04,805.04,Home & Kitchen,"Joseph, Fitzgerald and Evans"
8094,ORDER_105122,PROD_00703,1,210.22,0.0,210.22,210.22,Beauty,"Taylor, Turner and Henry"
8095,ORDER_104430,PROD_00942,1,606.44,0.0,606.44,606.44,Fashion,Campbell-Johnson
8096,ORDER_104439,PROD_00699,1,911.81,0.0,911.81,911.81,BEAUTY,"Harris, Cameron and Weber"
8097,ORDER_118065,PROD_00580,3,490.07,0.0,490.07,1470.21,Electronics,Galvan-Wilson
8098,ORDER_115357,PROD_00488,1,142.17,0.0,142.17,142.17,Books,"Valdez, Peterson and Carlson"
8099,ORDER_119362,PROD_00781,3,64.73,0.0,64.73,194.19,Sports,"Espinoza, Williams and Avila"
8100,ORDER_119872,PROD_00806,2,992.54,0.0,992.54,1985.08,Books,Mejia PLC
8101,ORDER_113162,PROD_00188,1,452.87,0.0,452.87,452.87,Home & Kitchen,Mills-Mueller
8102,ORDER_102465,PROD_00844,2,415.3,0.0,415.3,830.6,Books,Fowler Inc
8103,ORDER_110431,PROD_00528,2,156.16,0.0,156.16,312.32,Electronics,Rogers-Snyder
8104,ORDER_119547,PROD_00577,2,348.41,0.0,348.41,696.82,Fashion,Woodard-Turner
8105,ORDER_101706,PROD_00713,1,306.9,0.15,260.86,260.86,Fashion,Mitchell-Nicholson
8106,ORDER_113580,PROD_00348,3,647.67,0.0,647.67,1943.01,Fashion,"Williams, Evans and Sanchez"
8107,ORDER_114726,PROD_00663,1,231.97,0.0,231.97,231.97,Sports,Saunders PLC
8108,ORDER_113512,PROD_00472,4,536.93,0.0,536.93,2147.72,Beauty,Lewis-Smith
8109,ORDER_107988,PROD_00082,2,586.91,0.0,586.91,1173.82,Electronics,Pham Ltd
8110,ORDER_110797,PROD_00894,2,612.64,0.0,612.64,1225.28,Fashion,Nunez-Cook
8111,ORDER_110513,PROD_00132,1,258.52,0.0,258.52,258.52,Sports,
8112,ORDER_111234,PROD_00260,3,647.38,0.0,647.38,1942.14,Sports,Bryant Inc
8113,ORDER_117322,PROD_00460,1,283.96,0.0,283.96,283.96,Sports,"Smith, Joseph and Horton"
8114,ORDER_105921,PROD_00407,2,536.09,0.0,536.09,1072.18,SPORTS,Bradford Group
8115,ORDER_101907,PROD_00779,1,341.79,0.07,317.86,317.86,Home & Kitchen,"Gamble, Howard and Spence"
8116,ORDER_113550,PROD_00828,2,328.65,0.0,328.65,657.3,Fashion,"Johnson, Middleton and Johnson"
8117,ORDER_107853,PROD_00045,2,276.52,0.0,276.52,553.04,Beauty,Mccoy Inc
8118,ORDER_100338,PROD_00589,1,190.17,0.0,190.17,190.17,Fashion,Thomas-Wolfe
8119,ORDER_112581,PROD_00663,1,231.97,0.0,231.97,231.97,Sports,Saunders PLC
8120,ORDER_107070,PROD_00069,2,350.12,0.0,350.12,700.24,Sports,Johnson-Mcmillan
8121,ORDER_114337,PROD_00986,2,443.19,0.0,443.19,886.38,Beauty,Wright-George
8122,ORDER_108515,PROD_00031,1,394.65,0.05,374.92,374.92,Sports,Bradley LLC
8123,ORDER_109075,PROD_00199,3,1139.88,0.0,1139.88,3419.64,Fashion,
8124,ORDER_105867,PROD_INVALID,3,896.03,0.0,896.03,2688.09,Sports,Miller LLC
8125,ORDER_116340,PROD_00303,1,-10.0,0.0,446.83,446.83,Beauty,"Lewis, Steele and Mccoy"
8126,ORDER_110283,PROD_00357,1,1095.97,0.0,1095.97,1095.97,Home & Kitchen,Anderson LLC
8127,ORDER_103709,PROD_00459,1,673.12,0.0,673.12,673.12,Fashion,"Hudson, Howard and Hernandez"
8128,ORDER_100800,PROD_00261,3,307.63,0.0,307.63,922.89,Fashion,Taylor-Downs
8129,ORDER_101887,PROD_00465,1,1351.02,0.0,1351.02,1351.02,Electronics,"Vance, Brock and Walker"
8130,ORDER_118248,PROD_00720,3,571.08,0.0,571.08,1713.24,Beauty,"Morales, Bridges and Barnes"
8131,ORDER_103134,PROD_00269,2,161.88,0.0,161.88,323.76,Books,Williams and Sons
8132,ORDER_105716,PROD_00400,2,627.89,0.18,514.87,1029.74,Electronics,Thompson PLC
8133,ORDER_102407,PROD_00243,3,96.18,0.0,96.18,288.54,Sports,Kim Group
8134,ORDER_105319,PROD_00907,3,153.54,0.0,153.54,460.62,SPORTS,Moran PLC
8135,ORDER_107978,PROD_00258,1,128.92,0.0,128.92,128.92,Home & Kitchen,Williams-Wiley
8136,ORDER_118906,PROD_00635,3,1404.86,0.0,1404.86,4214.58,Beauty,Baker-Mcdonald
8137,ORDER_110745,PROD_00123,1,166.81,0.0,166.81,166.81,Fashion,"Jennings, Bauer and Mccall"
8138,ORDER_117307,PROD_00468,1,763.32,1.5,709.89,709.89,Books,Patterson-Baldwin
8139,ORDER_119554,PROD_00499,1,142.76,0.0,142.76,142.76,Fashion,Pena Group
8140,ORDER_116567,PROD_00195,2,162.57,0.0,162.57,325.14,Home & Kitchen,"Torres, Simmons and Tapia"
8141,ORDER_101964,PROD_00937,1,626.95,0.0,626.95,626.95,Home & Kitchen,Coleman LLC
8142,ORDER_105662,PROD_00469,1,308.42,0.0,308.42,308.42,Electronics,Martin-Deleon
8143,ORDER_119781,PROD_00435,1,185.69,0.0,185.69,185.69,Sports,Goodman LLC
8144,ORDER_117086,PROD_00811,1,832.63,0.0,832.63,832.63,Electronics,Rios-Chase
8145,ORDER_116946,PROD_00654,3,809.62,0.0,809.62,2428.86,Beauty,"Huerta, Hernandez and Cox"
8146,ORDER_109141,PROD_00354,1,779.11,0.0,779.11,779.11,Beauty,"Cherry, May and Davis"
8147,ORDER_103601,PROD_00057,2,765.28,0.0,765.28,1530.56,Electronics,Murphy-Daniels
8148,ORDER_106917,PROD_00838,1,457.08,0.22,356.52,356.52,Sports,Graham Group
8149,ORDER_116823,PROD_00386,1,197.84,0.0,197.84,197.84,Fashion,"Higgins, Pearson and Sullivan"
8150,ORDER_114231,PROD_00822,4,89.15,0.0,89.15,356.6,Electronics,Le-Adams
8151,ORDER_115086,PROD_00420,1,107.75,0.0,107.75,107.75,FASHION,Jordan and Sons
8152,ORDER_118601,PROD_00976,1,85.86,0.0,85.86,85.86,Fashion,"Harris, Peters and Brady"
8153,ORDER_109754,PROD_00455,3,712.16,0.0,712.16,2136.48,Electronics,Lopez-Pena
8154,ORDER_103809,PROD_00634,2,700.06,0.0,700.06,1400.12,Books,Moody-Bowen
8155,ORDER_104401,PROD_00166,5,349.7,0.0,349.7,1748.5,Home & Kitchen,Shea Ltd
8156,ORDER_110181,PROD_00116,2,47.21,0.0,47.21,94.42,Home & Kitchen,Torres Group
8157,ORDER_117270,PROD_00816,1,94.68,0.0,94.68,94.68,Fashion,"Rodgers, Boyle and Smith"
8158,ORDER_101711,PROD_00247,2,241.91,0.0,241.91,483.82,Home & Kitchen,Salas-Cannon
8159,ORDER_107364,PROD_00756,2,305.25,0.0,305.25,610.5,Sports,Miles-Walker
8160,ORDER_102301,PROD_00204,2,291.73,0.0,291.73,583.46,Home & Kitchen,Castro-Cummings
8161,ORDER_110084,PROD_00054,2,41.63,0.0,41.63,83.26,Electronics,"Ochoa, Hancock and Young"
8162,ORDER_104415,PROD_00676,2,640.74,0.16,538.22,1076.44,Electronics,"harrington, reese and barnett"
8163,ORDER_106780,PROD_00471,3,559.39,0.0,559.39,1678.17,Beauty,Lynch-Hernandez
8164,ORDER_109985,PROD_00577,1,348.41,0.0,348.41,348.41,Fashion,Woodard-Turner
8165,ORDER_103789,PROD_00109,1,59.05,0.0,59.05,59.05,Electronics,"Cochran, Johnson and Lee"
8166,ORDER_116052,PROD_00653,1,461.97,0.0,461.97,461.97,Sports,Lawrence Ltd
8167,ORDER_109500,PROD_00656,1,119.05,0.0,119.05,119.05,Beauty,Young-Smith
8168,ORDER_112520,PROD_00644,3,999.2,0.1,899.28,2697.84,Beauty,Guzman-Tate
8169,ORDER_108660,PROD_00687,1,899.66,0.0,899.66,899.66,Fashion,Acosta and Sons
8170,ORDER_117391,PROD_00124,2,42.73,0.11,38.03,76.06,Books,Zhang LLC
8171,ORDER_107252,PROD_00680,1,723.97,0.0,723.97,723.97,Sports,"Evans, Bush and Robertson"
8172,ORDER_101792,PROD_00837,3,672.77,0.22,524.76,1574.28,Books,Lynch Inc
8173,ORDER_104862,PROD_00695,2,356.93,0.0,356.93,713.86,Books,"Sullivan, Salinas and Evans"
8174,ORDER_117233,PROD_00760,2,395.31,0.28,284.62,569.25,Sports,Cowan-Cummings
8175,ORDER_114888,PROD_00833,1,265.68,0.0,265.68,265.68,Fashion,Stephens Ltd
8176,ORDER_112643,PROD_00879,2,638.53,0.0,638.53,1277.06,Electronics,Rivera Ltd
8177,ORDER_111574,PROD_00920,1,717.49,0.0,717.49,717.49,Beauty,Armstrong-Williams
8178,ORDER_106001,PROD_00574,1,65.74,0.0,65.74,65.74,Electronics,Johnson-Harris
8179,ORDER_113510,PROD_00371,2,319.12,0.0,319.12,638.24,Books,"Nicholson, Wilson and Thomas"
8180,ORDER_110773,PROD_00948,1,1080.46,0.0,1080.46,1080.46,Books,"Hurst, Kerr and Miles"
8181,ORDER_103491,PROD_00665,1,1262.66,0.13,1098.51,1098.51,Books,Lynch-Cunningham
8182,ORDER_107316,PROD_00725,3,38.91,0.28,28.02,84.05,Home & Kitchen,"Avila, Aguilar and Lawrence"
8183,ORDER_115113,PROD_INVALID,1,128.92,0.0,128.92,128.92,Home & Kitchen,Williams-Wiley
8184,ORDER_108682,PROD_00625,1,539.36,0.0,539.36,539.36,Books,Hubbard Inc
8185,ORDER_103601,PROD_00489,2,702.81,0.0,702.81,1405.62,Electronics,Edwards PLC
8186,ORDER_102360,PROD_00886,1,296.93,0.0,296.93,296.93,Beauty,
8187,ORDER_110519,PROD_00791,4,1029.91,0.0,1029.91,4119.64,Sports,"Diaz, Sanders and Williams"
8188,ORDER_100174,PROD_00830,1,8491.1,0.0,8491.1,8491.1,Fashion,Morgan-Jones
8189,ORDER_109851,PROD_00288,1,360.96,0.0,360.96,360.96,SPORTS,Nicholson-Bennett
8190,ORDER_116670,PROD_00546,1,518.97,0.23,399.61,399.61,Sports,"Mcdonald, Nicholson and Conrad"
8191,ORDER_115804,PROD_00975,1,565.87,0.0,565.87,565.87,Fashion,Lewis Ltd
8192,ORDER_119697,PROD_00569,1,357.62,0.0,357.62,357.62,HOME & KITCHEN,"Beard, Mccarthy and French"
8193,ORDER_104147,PROD_00603,3,247.43,0.12,217.74,653.22,Electronics,Rodriguez Inc
8194,ORDER_108494,PROD_00131,1,64.19,0.0,64.19,64.19,Home & Kitchen,Bennett-James
8195,ORDER_105778,PROD_00338,2,155.2,0.0,155.2,310.4,Fashion,"Murphy, Lawson and Avery"
8196,ORDER_113270,PROD_00927,2,137.57,0.0,137.57,275.14,Sports,"Taylor, Wallace and Brown"
8197,ORDER_119859,PROD_00001,1,563.82,0.0,563.82,563.82,Electronics,"Lee, Anderson and Evans"
8198,ORDER_110164,PROD_00111,2,566.93,0.0,566.93,1133.86,Beauty,Lee-Peters
8199,ORDER_104507,PROD_00958,1,765.72,0.0,765.72,765.72,Home & Kitchen,Cook Inc
8200,ORDER_113553,PROD_00354,3,779.11,0.17,646.66,1939.98,Beauty,"Cherry, May and Davis"
8201,ORDER_114256,PROD_00576,2,605.47,0.2,484.38,968.75,Sports,"Hubbard, Griffin and Fox"
8202,ORDER_105717,PROD_00588,1,423.39,0.0,423.39,423.39,Fashion,Perry-Hanson
8203,ORDER_101871,PROD_00556,1,439.83,0.0,439.83,439.83,Fashion,Martin-Mills
8204,ORDER_112999,PROD_00509,2,455.28,0.0,455.28,910.56,Home & Kitchen,"Lee, Nichols and Garcia"
8205,ORDER_110510,PROD_00399,1,227.8,0.1,205.02,205.02,Electronics,Kelly-Gonzales
8206,ORDER_113491,PROD_00347,2,92.9,0.0,92.9,185.8,Fashion,Hughes-Evans
8207,ORDER_110874,PROD_00211,1,774.83,0.0,774.83,774.83,Books,Martin-Vega
8208,ORDER_116483,PROD_00584,3,455.88,0.0,455.88,1367.64,Beauty,Marshall Ltd
8209,ORDER_112671,PROD_00899,1,786.68,0.2,629.34,629.34,Sports,Smith-Rose
8210,ORDER_101345,PROD_00209,3,22.87,0.09,20.81,62.44,Electronics,Franco-Johnson
8211,ORDER_119782,PROD_00466,3,323.88,0.0,323.88,971.64,Electronics,Young-Howard
8212,ORDER_103174,PROD_00914,1,875.36,0.0,875.36,875.36,Home & Kitchen,Kennedy-Hayes
8213,ORDER_111690,PROD_00006,2,179.57,0.0,179.57,359.14,Fashion,"Brown, Mitchell and Wong"
8214,ORDER_105522,PROD_00797,2,1030.43,0.0,1030.43,2060.86,Electronics,
8215,ORDER_118615,PROD_00735,1,731.45,0.0,731.45,731.45,Books,Rodriguez-Lopez
8216,ORDER_116688,PROD_00997,1,582.42,0.0,582.42,582.42,Home & Kitchen,"Martinez, Daniels and Rios"
8217,ORDER_118825,PROD_00328,2,1213.53,0.0,1213.53,2427.06,Home & Kitchen,"Rice, Hood and Barnes"
8218,ORDER_119938,PROD_INVALID,1,224.97,0.0,224.97,224.97,Sports,Adams Inc
8219,ORDER_109129,PROD_00843,2,818.85,0.29,581.38,1162.77,Fashion,"Oconnell, Gonzales and Haynes"
8220,ORDER_112669,PROD_00024,2,513.38,0.0,513.38,1026.76,Beauty,Odom Inc
8221,ORDER_109608,PROD_00072,1,0.0,0.0,0.0,0.0,Fashion,Wolf Group
8222,ORDER_117654,PROD_00818,1,395.25,0.0,395.25,395.25,Electronics,"Wells, Rodriguez and Frazier"
8223,ORDER_112632,PROD_00271,1,907.48,0.0,907.48,907.48,Home & Kitchen,"Lopez, Carpenter and Cruz"
8224,ORDER_103097,PROD_00847,2,734.68,0.0,734.68,1469.36,Books,Anderson PLC
8225,ORDER_108743,PROD_00716,1,994.14,0.15,845.02,845.02,Beauty,Duke-Mcdonald
8226,ORDER_117894,PROD_00721,4,378.52,0.0,378.52,1514.08,Sports,"Austin, Dalton and Gutierrez"
8227,ORDER_105657,PROD_00686,4,752.27,0.0,752.27,3009.08,HOME & KITCHEN,Hopkins Ltd
8228,ORDER_102787,PROD_00445,1,403.56,0.05,383.38,383.38,Home & Kitchen,Parsons PLC
8229,ORDER_108595,PROD_00331,2,576.73,0.0,576.73,1153.46,Books,"Thompson, Castillo and Bolton"
8230,ORDER_103603,PROD_00998,1,920.12,0.0,920.12,920.12,Fashion,May Group
8231,ORDER_102052,PROD_00698,1,167.69,0.0,167.69,167.69,Home & Kitchen,"Moreno, Edwards and Sanford"
8232,ORDER_108075,PROD_00933,1,615.38,0.0,615.38,615.38,Fashion,"Snyder, Walker and Mcguire"
8233,ORDER_100497,PROD_00177,1,111.82,0.0,111.82,111.82,Fashion,Drake Inc
8234,ORDER_108783,PROD_00511,2,770.69,0.0,770.69,1541.38,Fashion,Johnson Inc
8235,ORDER_118147,PROD_00189,2,518.16,0.0,518.16,1036.32,Electronics,"Ryan, Bowers and Day"
8236,ORDER_100103,PROD_00958,1,765.72,0.0,765.72,765.72,Home & Kitchen,Cook Inc
8237,ORDER_118509,PROD_00613,1,-10.0,0.0,333.56,333.56,Beauty,
8238,ORDER_107184,PROD_00899,1,786.68,0.0,786.68,786.68,Sports,Smith-Rose
8239,ORDER_101998,PROD_00297,4,216.62,0.18,177.63,710.51,Sports,
8240,ORDER_116843,PROD_00868,3,-10.0,0.0,611.71,1835.13,Electronics,"Mosley, Jones and Harrison"
8241,ORDER_112695,PROD_00891,2,832.32,0.0,832.32,1664.64,Fashion,"Hodge, Welch and Bryant"
8242,ORDER_105412,PROD_00902,1,1178.37,0.0,1178.37,1178.37,Books,Moses Ltd
8243,ORDER_101676,PROD_00235,2,899.25,0.0,899.25,1798.5,Fashion,"Nunez, Hamilton and Dominguez"
8244,ORDER_104150,PROD_00990,1,520.62,0.0,520.62,520.62,Books,Simmons-Wolf
8245,ORDER_115024,PROD_00019,4,1101.83,0.0,1101.83,4407.32,Books,Lee-Clark
8246,ORDER_101346,PROD_00128,1,596.79,0.0,596.79,596.79,Fashion,Wilson-Ramsey
8247,ORDER_INVALID,PROD_00863,1,850.76,0.0,850.76,850.76,Beauty,Herrera PLC
8248,ORDER_101823,PROD_00534,1,606.43,0.0,606.43,606.43,Books,Patton-Castillo
8249,ORDER_108450,PROD_00143,1,626.29,0.2,501.03,501.03,Books,
8250,ORDER_115690,PROD_00494,1,919.59,0.0,919.59,919.59,Sports,Ellis-Thompson
8251,ORDER_110595,PROD_00463,1,1123.75,0.0,1123.75,1123.75,Fashion,Rice PLC
8252,ORDER_111074,PROD_00089,1,350.27,0.0,350.27,350.27,Home & Kitchen,"Trujillo, Hill and Sanchez"
8253,ORDER_103837,PROD_00722,1,1045.34,0.0,1045.34,1045.34,Books,Wiley Group
8254,ORDER_118566,PROD_00361,1,88.42,0.0,88.42,88.42,Sports,"Johnson, Stewart and Morgan"
8255,ORDER_104446,PROD_00612,3,551.24,0.0,551.24,1653.72,BEAUTY,cohen-sullivan
8256,ORDER_102338,PROD_00460,4,283.96,0.0,283.96,1135.84,Sports,"Smith, Joseph and Horton"
8257,ORDER_114963,PROD_00392,2,649.75,0.0,649.75,1299.5,Electronics,"Sanders, Davis and Lawrence"
8258,ORDER_106844,PROD_00008,1,975.21,0.0,975.21,975.21,Fashion,"wilson, li and duran"
8259,ORDER_111048,PROD_00151,2,566.42,0.2,453.14,906.27,Books,"Richardson, Howard and Green"
8260,ORDER_104762,PROD_00022,1,411.52,0.0,411.52,411.52,Fashion,Winters-Salinas
8261,ORDER_111026,PROD_00008,1,975.21,0.0,975.21,975.21,Fashion,"wilson, li and duran"
8262,ORDER_117516,PROD_00334,3,166.29,0.14,143.01,429.03,Electronics,
8263,ORDER_106591,PROD_00416,3,668.6,0.0,668.6,2005.8,Books,Reilly-Lee
8264,ORDER_108419,PROD_00814,1,6235.900000000001,0.0,6235.9,6235.9,Electronics,Richards Ltd
8265,ORDER_119985,PROD_00735,1,731.45,0.0,731.45,731.45,Books,Rodriguez-Lopez
8266,ORDER_118091,PROD_00292,1,615.76,0.27,449.5,449.5,Electronics,"Lambert, Frank and Kramer"
8267,ORDER_109476,PROD_00677,1,434.97,0.0,434.97,434.97,Electronics,
8268,ORDER_108489,PROD_00786,1,664.57,0.0,664.57,664.57,Fashion,"Delacruz, Henderson and Wilson"
8269,ORDER_117493,PROD_00133,3,178.29,0.0,178.29,534.87,Sports,Smith and Sons
8270,ORDER_103494,PROD_00307,1,627.6,0.0,627.6,627.6,Fashion,
8271,ORDER_103473,PROD_00993,7,129.65,0.0,129.65,907.55,Beauty,"Ayers, Mcpherson and Martin"
8272,ORDER_105547,PROD_00863,2,850.76,0.0,850.76,1701.52,Beauty,Herrera PLC
8273,ORDER_106157,PROD_00188,1,452.87,0.0,452.87,452.87,Home & Kitchen,Mills-Mueller
8274,ORDER_114547,PROD_00811,3,832.63,0.0,832.63,2497.89,Electronics,Rios-Chase
8275,ORDER_111139,PROD_00135,2,619.68,0.0,619.68,1239.36,Electronics,"Guzman, Taylor and Davis"
8276,ORDER_109545,PROD_00202,1,158.91,0.0,158.91,158.91,Home & Kitchen,Evans PLC
8277,ORDER_116973,PROD_00093,1,760.82,0.0,760.82,760.82,Home & Kitchen,"Waters, Vargas and Benton"
8278,ORDER_116997,PROD_00048,1,805.04,0.14,692.33,692.33,Home & Kitchen,"Joseph, Fitzgerald and Evans"
8279,ORDER_117904,PROD_00978,3,83.76,0.0,83.76,251.28,Fashion,"Johnson, Cobb and Jensen"
8280,ORDER_109261,PROD_00687,2,899.66,0.09,818.69,1637.38,Fashion,Acosta and Sons
8281,ORDER_112478,PROD_00695,2,356.93,0.0,356.93,713.86,Books,"Sullivan, Salinas and Evans"
8282,ORDER_106535,PROD_00290,2,168.76,0.0,168.76,337.52,Home & Kitchen,"Morris, Campos and Hall"
8283,ORDER_107992,PROD_00565,1,611.62,0.0,611.62,611.62,Beauty,Blair-Fisher
8284,ORDER_118097,PROD_00442,1,115.54,0.0,115.54,115.54,Books,"Brown, White and Porter"
8285,ORDER_111403,PROD_00631,1,354.77,0.0,354.77,354.77,Fashion,Hall-Terrell
8286,ORDER_106963,PROD_00169,2,693.23,0.0,693.23,1386.46,Home & Kitchen,Blackwell-Bennett
8287,ORDER_105188,PROD_00314,5,118.49,0.0,118.49,592.45,Books,Henderson Ltd
8288,ORDER_109590,PROD_00888,1,23.82,0.0,23.82,23.82,Fashion,Brown LLC
8289,ORDER_103753,PROD_00098,1,210.83,0.0,210.83,210.83,Home & Kitchen,Carter and Sons
8290,ORDER_116596,PROD_00792,5,842.44,0.0,842.44,4212.2,Home & Kitchen,jones plc
8291,ORDER_113566,PROD_00406,3,148.95,0.0,148.95,446.85,Books,Medina PLC
8292,ORDER_113217,PROD_00414,1,471.13,0.0,471.13,471.13,Electronics,Williams Inc
8293,ORDER_108023,PROD_00446,1,532.52,0.0,532.52,532.52,Fashion,Nguyen-Schneider
8294,ORDER_111560,PROD_00640,1,-10.0,0.0,646.49,646.49,Fashion,
8295,ORDER_109471,PROD_00419,3,975.09,0.0,975.09,2925.27,Books,Benitez-Mcpherson
8296,ORDER_106405,PROD_00492,4,176.97,0.0,176.97,707.88,Sports,"Lawrence, Wade and Johnson"
8297,ORDER_105524,PROD_00971,1,857.71,0.0,857.71,857.71,Electronics,Brooks-Rios
8298,ORDER_101068,PROD_00562,3,581.84,0.0,581.84,1745.52,Electronics,Roberts Group
8299,ORDER_119226,PROD_00895,1,1002.15,1.5,881.89,881.89,Home & Kitchen,Chapman-Morris
8300,ORDER_119883,PROD_00991,1,581.43,0.0,581.43,581.43,Books,"cain, owens and ayala"
8301,ORDER_102600,PROD_00887,1,138.59,0.0,138.59,138.59,Electronics,Atkins and Sons
8302,ORDER_112920,PROD_00308,1,501.0,0.0,501.0,501.0,Beauty,"Cooley, Gill and Maldonado"
8303,ORDER_117253,PROD_00360,1,1217.8,0.0,1217.8,1217.8,SPORTS,Martinez-Parker
8304,ORDER_105180,PROD_00527,1,585.24,0.0,585.24,585.24,Home & Kitchen,Salazar-Carroll
8305,ORDER_114907,PROD_00213,1,128.21,0.0,128.21,128.21,Books,Carr-Brown
8306,ORDER_119078,PROD_INVALID,3,124.14,0.0,124.14,372.42,Fashion,Ward-Ellison
8307,ORDER_110495,PROD_00470,2,430.54,0.0,430.54,861.08,Books,"Davis, Gomez and Ibarra"
8308,ORDER_117970,PROD_00002,4,880.54,0.0,880.54,3522.16,Books,Bennett Ltd
8309,ORDER_110252,PROD_00481,2,930.62,0.0,930.62,1861.24,Electronics,Bailey-Mcgrath
8310,ORDER_111478,PROD_00534,1,606.43,0.16,509.4,509.4,Books,Patton-Castillo
8311,ORDER_118123,PROD_00925,3,180.97,0.0,180.97,542.91,Home & Kitchen,Nguyen LLC
8312,ORDER_116634,PROD_00058,1,950.5,0.08,874.46,874.46,Electronics,Suarez Group
8313,ORDER_110642,PROD_00627,1,156.62,0.27,114.33,114.33,Books,Sawyer and Sons
8314,ORDER_100689,PROD_00193,1,162.27,0.0,162.27,162.27,Beauty,
8315,ORDER_111928,PROD_00559,3,466.05,0.0,466.05,1398.15,Fashion,Smith Inc
8316,ORDER_118394,PROD_00830,3,8491.1,0.0,8491.1,25473.3,Fashion,Morgan-Jones
8317,ORDER_110050,PROD_00390,1,528.64,0.0,528.64,528.64,Fashion,Brown-White
8318,ORDER_119285,PROD_00622,2,392.81,0.0,392.81,785.62,Electronics,"Gutierrez, Smith and Russell"
8319,ORDER_100339,PROD_00086,3,348.6,0.0,348.6,1045.8,Sports,"Allen, Quinn and Hall"
8320,ORDER_113786,PROD_00013,1,435.13,0.0,435.13,435.13,Fashion,"dickson, morales and palmer"
8321,ORDER_106853,PROD_00526,2,546.7,0.0,546.7,1093.4,Sports,Pitts-Holt
8322,ORDER_115532,PROD_00391,3,630.44,0.0,630.44,1891.32,Fashion,Mcmillan-Hart
8323,ORDER_103891,PROD_00111,3,566.93,0.0,566.93,1700.79,Beauty,Lee-Peters
8324,ORDER_116970,PROD_00682,1,242.05,0.25,181.54,181.54,Electronics,
8325,ORDER_113681,PROD_00746,3,753.06,0.0,753.06,2259.18,Beauty,Bishop PLC
8326,ORDER_114593,PROD_00257,1,1181.61,0.0,1181.61,1181.61,Electronics,"Bennett, Gutierrez and Elliott"
8327,ORDER_107195,PROD_00280,1,712.72,0.0,712.72,712.72,Home & Kitchen,Graham-Stephens
8328,ORDER_107612,PROD_00381,1,1023.82,0.0,1023.82,1023.82,Books,"Ray, Campbell and Huynh"
8329,ORDER_111805,PROD_00513,3,351.79,0.0,351.79,1055.37,Electronics,"Simmons, Clark and Dalton"
8330,ORDER_100982,PROD_00189,1,518.16,0.0,518.16,518.16,Electronics,"Ryan, Bowers and Day"
8331,ORDER_108804,PROD_00193,1,162.27,0.21,128.19,128.19,Beauty,
8332,ORDER_110146,PROD_00462,2,245.03,0.0,245.03,490.06,Fashion,"Mejia, Scott and Ballard"
8333,ORDER_104084,PROD_00930,2,1060.71,0.0,1060.71,2121.42,Books,Lewis-Jackson
8334,ORDER_117058,PROD_00511,2,770.69,0.0,770.69,1541.38,Fashion,Johnson Inc
8335,ORDER_114998,PROD_00861,2,473.89,0.0,473.89,947.78,Beauty,Jones-Gray
8336,ORDER_116860,PROD_00770,2,774.88,0.0,774.88,1549.76,Books,Banks-Jones
8337,ORDER_103227,PROD_00113,3,449.6,0.0,449.6,1348.8,Sports,Peterson-Mills
8338,ORDER_103777,PROD_00134,3,1224.09,0.0,1224.09,3672.27,Fashion,Nguyen-Fisher
8339,ORDER_102072,PROD_00223,1,764.74,0.0,764.74,764.74,Books,"Hernandez, Sanchez and Williams"
8340,ORDER_102937,PROD_00713,2,306.9,0.0,306.9,613.8,Fashion,Mitchell-Nicholson
8341,ORDER_116976,PROD_00405,2,276.28,0.17,229.31,458.62,Sports,"Brooks, Grant and Baker"
8342,ORDER_110368,PROD_00836,3,68.77,0.0,68.77,206.31,Beauty,Serrano-Melton
8343,ORDER_114456,PROD_00726,1,780.28,0.0,780.28,780.28,Sports,Morrison-Roberts
8344,ORDER_117893,PROD_00518,4,852.38,0.0,852.38,3409.52,Home & Kitchen,King Group
8345,ORDER_113124,PROD_00683,4,577.27,0.0,577.27,2309.08,Home & Kitchen,Vega Ltd
8346,ORDER_109295,PROD_00793,3,530.82,1.5,493.66,1480.99,Fashion,Ho-Wall
8347,ORDER_108858,PROD_00833,1,265.68,0.0,265.68,265.68,Fashion,Stephens Ltd
8348,ORDER_112021,PROD_00033,1,158.75,0.0,158.75,158.75,SPORTS,Dunn-Goodman
8349,ORDER_118956,PROD_00193,1,162.27,0.0,162.27,162.27,Beauty,
8350,ORDER_103396,PROD_00656,1,119.05,0.11,105.95,105.95,Beauty,Young-Smith
8351,ORDER_114344,PROD_00334,1,166.29,0.0,166.29,166.29,Electronics,
8352,ORDER_111279,PROD_00858,2,436.38,0.0,436.38,872.76,HOME & KITCHEN,Smith-Flores
